"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT"
18;2024;"0-12";NA;NA;NA;NA;NA;29;32;"AL";1;1;27
19;2024;"0-12";NA;NA;NA;NA;NA;26;23;"AL";1;1;27
20;2024;"0-12";NA;NA;NA;NA;NA;23;22;"AL";1;1;27
21;2024;"0-12";NA;NA;NA;NA;NA;21;23;"AL";1;1;27
22;2024;"0-12";NA;NA;NA;NA;NA;17;18;"AL";1;1;27
23;2024;"0-12";NA;NA;NA;NA;NA;14;9;"AL";1;1;27
24;2024;"0-12";NA;NA;NA;NA;NA;13;15;"AL";1;1;27
25;2024;"0-12";NA;NA;NA;NA;NA;15;14;"AL";1;1;27
26;2024;"0-12";NA;NA;NA;NA;NA;11;15;"AL";1;1;27
27;2024;"0-12";NA;NA;NA;NA;NA;9;4;"AL";1;1;27
28;2024;"0-12";NA;NA;NA;NA;NA;8;8;"AL";1;1;27
29;2024;"0-12";NA;NA;NA;NA;NA;9;11;"AL";1;1;27
30;2024;"0-12";NA;NA;NA;NA;NA;8;7;"AL";1;1;27
31;2024;"0-12";NA;NA;NA;NA;NA;7;6;"AL";1;1;27
32;2024;"0-12";NA;NA;NA;NA;NA;7;9;"AL";1;1;27
33;2024;"0-12";NA;NA;NA;NA;NA;7;5;"AL";1;1;27
34;2024;"0-12";NA;NA;NA;NA;NA;6;7;"AL";1;1;27
35;2024;"0-12";NA;NA;NA;NA;NA;5;6;"AL";1;1;27
36;2024;"0-12";NA;NA;NA;NA;NA;5;3;"AL";1;1;27
37;2024;"0-12";NA;NA;NA;NA;NA;6;5;"AL";1;1;27
38;2024;"0-12";NA;NA;NA;NA;NA;8;10;"AL";1;1;27
39;2024;"0-12";NA;NA;NA;NA;NA;9;10;"AL";1;1;27
40;2024;"0-12";NA;NA;NA;NA;NA;8;6;"AL";1;1;27
41;2024;"0-12";NA;NA;NA;NA;NA;7;7;"AL";1;1;27
42;2024;"0-12";NA;NA;NA;NA;NA;8;7;"AL";1;1;27
43;2024;"0-12";NA;NA;NA;NA;NA;7;9;"AL";1;1;27
44;2024;"0-12";NA;NA;NA;NA;NA;7;4;"AL";1;1;27
45;2024;"0-12";NA;NA;NA;NA;NA;5;8;"AL";1;1;27
46;2024;"0-12";NA;NA;NA;NA;NA;5;4;"AL";1;1;27
47;2024;"0-12";NA;NA;NA;NA;NA;3;3;"AL";1;1;27
48;2024;"0-12";NA;NA;NA;NA;NA;3;2;"AL";1;1;27
49;2024;"0-12";NA;NA;NA;NA;NA;3;4;"AL";1;1;27
50;2024;"0-12";NA;NA;NA;NA;NA;3;3;"AL";1;1;27
51;2024;"0-12";NA;NA;NA;NA;NA;2;2;"AL";1;1;27
52;2024;"0-12";NA;NA;NA;NA;NA;3;2;"AL";1;1;27
1;2025;"0-12";NA;NA;NA;NA;NA;3;4;"AL";1;1;27
2;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";1;1;27
3;2025;"0-12";NA;NA;NA;NA;NA;4;5;"AL";1;1;27
4;2025;"0-12";NA;NA;NA;NA;NA;5;5;"AL";1;1;27
5;2025;"0-12";NA;NA;NA;NA;NA;5;4;"AL";1;1;27
6;2025;"0-12";NA;NA;NA;NA;NA;4;5;"AL";1;1;27
7;2025;"0-12";NA;NA;NA;NA;NA;5;4;"AL";1;1;27
8;2025;"0-12";NA;NA;NA;NA;NA;6;7;"AL";1;1;27
9;2025;"0-12";NA;NA;NA;NA;NA;6;8;"AL";1;1;27
10;2025;"0-12";NA;NA;NA;NA;NA;5;3;"AL";1;1;27
11;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";1;1;27
12;2025;"0-12";NA;NA;NA;NA;NA;5;5;"AL";1;1;27
13;2025;"0-12";NA;NA;NA;NA;NA;6;8;"AL";1;1;27
14;2025;"0-12";NA;NA;NA;NA;NA;6;4;"AL";1;1;27
15;2025;"0-12";NA;NA;NA;NA;NA;5;6;"AL";1;1;27
16;2025;"0-12";NA;NA;NA;NA;NA;5;6;"AL";1;1;27
17;2025;"0-12";NA;NA;NA;NA;NA;5;3;"AL";1;1;27
18;2025;"0-12";NA;NA;NA;NA;NA;5;6;"AL";1;1;27
19;2025;"0-12";NA;NA;NA;NA;NA;7;7;"AL";1;1;27
20;2025;"0-12";NA;NA;NA;NA;NA;11;8;"AL";1;1;27
21;2025;"0-12";NA;NA;NA;NA;NA;14;19;"AL";1;1;27
22;2025;"0-12";NA;NA;NA;NA;NA;23;14;"AL";1;1;27
23;2025;"0-12";NA;NA;NA;NA;NA;24;37;"AL";1;1;27
24;2025;"0-12";NA;NA;NA;NA;NA;24;22;"AL";1;1;27
25;2025;"0-12";NA;NA;NA;NA;NA;19;14;"AL";1;1;27
26;2025;"0-12";NA;NA;NA;NA;NA;20;22;"AL";1;1;27
27;2025;"0-12";NA;NA;NA;NA;NA;20;24;"AL";1;1;27
28;2025;"0-12";NA;NA;NA;NA;NA;19;15;"AL";1;1;27
29;2025;"0-12";NA;NA;NA;NA;NA;18;19;"AL";1;1;27
30;2025;"0-12";NA;NA;NA;NA;NA;18;19;"AL";1;1;27
31;2025;"0-12";NA;NA;NA;NA;NA;20;17;"AL";1;1;27
32;2025;"0-12";NA;NA;NA;NA;NA;20;23;"AL";1;1;27
33;2025;"0-12";NA;NA;NA;NA;NA;21;19;"AL";1;1;27
34;2025;"0-12";NA;NA;NA;NA;NA;19;20;"AL";1;1;27
35;2025;"0-12";NA;NA;NA;NA;NA;20;18;"AL";1;1;27
36;2025;"0-12";NA;NA;NA;NA;NA;18;23;"AL";1;1;27
37;2025;"0-12";NA;NA;NA;NA;NA;16;14;"AL";1;1;27
38;2025;"0-12";NA;NA;NA;NA;NA;13;11;"AL";1;1;27
39;2025;"0-12";NA;NA;NA;NA;NA;10;13;"AL";1;1;27
40;2025;"0-12";NA;NA;NA;NA;NA;10;7;"AL";1;1;27
41;2025;"0-12";NA;NA;NA;NA;NA;8;11;"AL";1;1;27
42;2025;"0-12";NA;NA;NA;NA;NA;11;6;"AL";1;1;27
43;2025;"0-12";NA;NA;NA;NA;NA;11;16;"AL";1;1;27
44;2025;"0-12";NA;NA;NA;NA;NA;10;10;"AL";1;1;27
45;2025;"0-12";NA;NA;NA;NA;NA;8;5;"AL";1;1;27
46;2025;"0-12";NA;NA;NA;NA;NA;6;9;"AL";1;1;27
47;2025;"0-12";NA;NA;NA;NA;NA;5;4;"AL";1;1;27
48;2025;"0-12";NA;NA;NA;NA;NA;3;3;"AL";1;1;27
49;2025;"0-12";NA;NA;NA;NA;NA;3;1;"AL";1;1;27
50;2025;"0-12";NA;NA;NA;NA;NA;3;5;"AL";1;1;27
51;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";1;1;27
52;2025;"0-12";NA;NA;NA;NA;NA;4;5;"AL";1;1;27
53;2025;"0-12";NA;NA;NA;NA;NA;4;3;"AL";1;1;27
2;2026;"0-12";NA;NA;NA;NA;NA;4;4;"AL";1;1;27
3;2026;"0-12";NA;NA;NA;NA;NA;4;4;"AL";1;1;27
4;2026;"0-12";NA;NA;NA;NA;NA;5;3;"AL";1;1;27
5;2026;"0-12";NA;NA;NA;NA;NA;4;7;"AL";1;1;27
6;2026;"0-12";NA;NA;NA;NA;NA;5;2;"AL";1;1;27
7;2026;"0-12";NA;NA;NA;NA;NA;6;6;"AL";1;1;27
8;2026;"0-12";NA;NA;NA;NA;NA;14;10;"AL";1;1;27
9;2026;"0-12";27;29;27;27;27;21;27;"AL";1;1;27
10;2026;"0-12";27;30;27;28;27;25;27;"AL";1;1;27
11;2026;"0-12";20;23;19;20;19;23;19;"AL";1;1;27
12;2026;"0-12";23;26,025;22;24;22;20;22;"AL";1;1;27
13;2026;"0-12";18;23;16;19;17;26;16;"AL";1;1;27
14;2026;"0-12";37;44;33;39;36;32;33;"AL";1;1;27
15;2026;"0-12";40;63,025;25;46;34;NA;15;"AL";1;1;27
1;2022;"0-12";NA;NA;NA;NA;NA;NA;28;"AM";0;-0,5;13
2;2022;"0-12";NA;NA;NA;NA;NA;30;33;"AM";0;-0,5;13
3;2022;"0-12";NA;NA;NA;NA;NA;27;29;"AM";0;-0,5;13
4;2022;"0-12";NA;NA;NA;NA;NA;22;20;"AM";0;-0,5;13
5;2022;"0-12";NA;NA;NA;NA;NA;16;16;"AM";0;-0,5;13
6;2022;"0-12";NA;NA;NA;NA;NA;17;12;"AM";0;-0,5;13
7;2022;"0-12";NA;NA;NA;NA;NA;18;22;"AM";0;-0,5;13
8;2022;"0-12";NA;NA;NA;NA;NA;25;19;"AM";0;-0,5;13
9;2022;"0-12";NA;NA;NA;NA;NA;24;34;"AM";0;-0,5;13
10;2022;"0-12";NA;NA;NA;NA;NA;32;20;"AM";0;-0,5;13
11;2022;"0-12";NA;NA;NA;NA;NA;30;43;"AM";0;-0,5;13
12;2022;"0-12";NA;NA;NA;NA;NA;30;26;"AM";0;-0,5;13
13;2022;"0-12";NA;NA;NA;NA;NA;22;21;"AM";0;-0,5;13
14;2022;"0-12";NA;NA;NA;NA;NA;25;20;"AM";0;-0,5;13
15;2022;"0-12";NA;NA;NA;NA;NA;29;33;"AM";0;-0,5;13
16;2022;"0-12";NA;NA;NA;NA;NA;33;34;"AM";0;-0,5;13
17;2022;"0-12";NA;NA;NA;NA;NA;36;32;"AM";0;-0,5;13
18;2022;"0-12";NA;NA;NA;NA;NA;37;41;"AM";0;-0,5;13
19;2022;"0-12";NA;NA;NA;NA;NA;47;38;"AM";0;-0,5;13
20;2022;"0-12";NA;NA;NA;NA;NA;45;61;"AM";0;-0,5;13
21;2022;"0-12";NA;NA;NA;NA;NA;45;36;"AM";0;-0,5;13
22;2022;"0-12";NA;NA;NA;NA;NA;39;37;"AM";0;-0,5;13
23;2022;"0-12";NA;NA;NA;NA;NA;39;44;"AM";0;-0,5;13
24;2022;"0-12";NA;NA;NA;NA;NA;42;36;"AM";0;-0,5;13
25;2022;"0-12";NA;NA;NA;NA;NA;42;46;"AM";0;-0,5;13
26;2022;"0-12";NA;NA;NA;NA;NA;43;44;"AM";0;-0,5;13
27;2022;"0-12";NA;NA;NA;NA;NA;39;38;"AM";0;-0,5;13
28;2022;"0-12";NA;NA;NA;NA;NA;38;35;"AM";0;-0,5;13
29;2022;"0-12";NA;NA;NA;NA;NA;34;41;"AM";0;-0,5;13
30;2022;"0-12";NA;NA;NA;NA;NA;32;26;"AM";0;-0,5;13
31;2022;"0-12";NA;NA;NA;NA;NA;25;28;"AM";0;-0,5;13
32;2022;"0-12";NA;NA;NA;NA;NA;24;20;"AM";0;-0,5;13
33;2022;"0-12";NA;NA;NA;NA;NA;19;24;"AM";0;-0,5;13
34;2022;"0-12";NA;NA;NA;NA;NA;21;12;"AM";0;-0,5;13
35;2022;"0-12";NA;NA;NA;NA;NA;19;26;"AM";0;-0,5;13
36;2022;"0-12";NA;NA;NA;NA;NA;20;18;"AM";0;-0,5;13
37;2022;"0-12";NA;NA;NA;NA;NA;17;16;"AM";0;-0,5;13
38;2022;"0-12";NA;NA;NA;NA;NA;16;18;"AM";0;-0,5;13
39;2022;"0-12";NA;NA;NA;NA;NA;15;15;"AM";0;-0,5;13
40;2022;"0-12";NA;NA;NA;NA;NA;14;12;"AM";0;-0,5;13
41;2022;"0-12";NA;NA;NA;NA;NA;12;14;"AM";0;-0,5;13
42;2022;"0-12";NA;NA;NA;NA;NA;11;9;"AM";0;-0,5;13
43;2022;"0-12";NA;NA;NA;NA;NA;11;10;"AM";0;-0,5;13
44;2022;"0-12";NA;NA;NA;NA;NA;11;15;"AM";0;-0,5;13
45;2022;"0-12";NA;NA;NA;NA;NA;13;8;"AM";0;-0,5;13
46;2022;"0-12";NA;NA;NA;NA;NA;14;15;"AM";0;-0,5;13
47;2022;"0-12";NA;NA;NA;NA;NA;14;18;"AM";0;-0,5;13
48;2022;"0-12";NA;NA;NA;NA;NA;13;9;"AM";0;-0,5;13
49;2022;"0-12";NA;NA;NA;NA;NA;10;11;"AM";0;-0,5;13
50;2022;"0-12";NA;NA;NA;NA;NA;11;11;"AM";0;-0,5;13
51;2022;"0-12";NA;NA;NA;NA;NA;12;12;"AM";0;-0,5;13
52;2022;"0-12";NA;NA;NA;NA;NA;11;12;"AM";0;-0,5;13
1;2023;"0-12";NA;NA;NA;NA;NA;9;9;"AM";0;-0,5;13
2;2023;"0-12";NA;NA;NA;NA;NA;9;6;"AM";0;-0,5;13
3;2023;"0-12";NA;NA;NA;NA;NA;9;13;"AM";0;-0,5;13
4;2023;"0-12";NA;NA;NA;NA;NA;13;9;"AM";0;-0,5;13
5;2023;"0-12";NA;NA;NA;NA;NA;13;16;"AM";0;-0,5;13
6;2023;"0-12";NA;NA;NA;NA;NA;19;14;"AM";0;-0,5;13
7;2023;"0-12";NA;NA;NA;NA;NA;23;28;"AM";0;-0,5;13
8;2023;"0-12";NA;NA;NA;NA;NA;25;28;"AM";0;-0,5;13
9;2023;"0-12";NA;NA;NA;NA;NA;21;19;"AM";0;-0,5;13
10;2023;"0-12";NA;NA;NA;NA;NA;23;17;"AM";0;-0,5;13
11;2023;"0-12";NA;NA;NA;NA;NA;29;33;"AM";0;-0,5;13
12;2023;"0-12";NA;NA;NA;NA;NA;33;37;"AM";0;-0,5;13
13;2023;"0-12";NA;NA;NA;NA;NA;34;30;"AM";0;-0,5;13
14;2023;"0-12";NA;NA;NA;NA;NA;37;35;"AM";0;-0,5;13
15;2023;"0-12";NA;NA;NA;NA;NA;40;45;"AM";0;-0,5;13
16;2023;"0-12";NA;NA;NA;NA;NA;42;40;"AM";0;-0,5;13
17;2023;"0-12";NA;NA;NA;NA;NA;55;40;"AM";0;-0,5;13
18;2023;"0-12";NA;NA;NA;NA;NA;71;84;"AM";0;-0,5;13
19;2023;"0-12";NA;NA;NA;NA;NA;92;88;"AM";0;-0,5;13
20;2023;"0-12";NA;NA;NA;NA;NA;101;105;"AM";0;-0,5;13
21;2023;"0-12";NA;NA;NA;NA;NA;112;110;"AM";0;-0,5;13
22;2023;"0-12";NA;NA;NA;NA;NA;119;120;"AM";0;-0,5;13
23;2023;"0-12";NA;NA;NA;NA;NA;118;127;"AM";0;-0,5;13
24;2023;"0-12";NA;NA;NA;NA;NA;110;107;"AM";0;-0,5;13
25;2023;"0-12";NA;NA;NA;NA;NA;94;95;"AM";0;-0,5;13
26;2023;"0-12";NA;NA;NA;NA;NA;74;80;"AM";0;-0,5;13
27;2023;"0-12";NA;NA;NA;NA;NA;56;47;"AM";0;-0,5;13
28;2023;"0-12";NA;NA;NA;NA;NA;42;41;"AM";0;-0,5;13
29;2023;"0-12";NA;NA;NA;NA;NA;37;39;"AM";0;-0,5;13
30;2023;"0-12";NA;NA;NA;NA;NA;34;31;"AM";0;-0,5;13
31;2023;"0-12";NA;NA;NA;NA;NA;32;31;"AM";0;-0,5;13
32;2023;"0-12";NA;NA;NA;NA;NA;29;35;"AM";0;-0,5;13
33;2023;"0-12";NA;NA;NA;NA;NA;33;22;"AM";0;-0,5;13
34;2023;"0-12";NA;NA;NA;NA;NA;28;43;"AM";0;-0,5;13
35;2023;"0-12";NA;NA;NA;NA;NA;27;18;"AM";0;-0,5;13
36;2023;"0-12";NA;NA;NA;NA;NA;22;21;"AM";0;-0,5;13
37;2023;"0-12";NA;NA;NA;NA;NA;23;27;"AM";0;-0,5;13
38;2023;"0-12";NA;NA;NA;NA;NA;21;22;"AM";0;-0,5;13
39;2023;"0-12";NA;NA;NA;NA;NA;19;13;"AM";0;-0,5;13
40;2023;"0-12";NA;NA;NA;NA;NA;15;21;"AM";0;-0,5;13
41;2023;"0-12";NA;NA;NA;NA;NA;17;12;"AM";0;-0,5;13
42;2023;"0-12";NA;NA;NA;NA;NA;17;17;"AM";0;-0,5;13
43;2023;"0-12";NA;NA;NA;NA;NA;18;22;"AM";0;-0,5;13
44;2023;"0-12";NA;NA;NA;NA;NA;20;16;"AM";0;-0,5;13
45;2023;"0-12";NA;NA;NA;NA;NA;18;21;"AM";0;-0,5;13
46;2023;"0-12";NA;NA;NA;NA;NA;18;18;"AM";0;-0,5;13
47;2023;"0-12";NA;NA;NA;NA;NA;15;14;"AM";0;-0,5;13
48;2023;"0-12";NA;NA;NA;NA;NA;14;13;"AM";0;-0,5;13
49;2023;"0-12";NA;NA;NA;NA;NA;15;16;"AM";0;-0,5;13
50;2023;"0-12";NA;NA;NA;NA;NA;13;17;"AM";0;-0,5;13
51;2023;"0-12";NA;NA;NA;NA;NA;10;5;"AM";0;-0,5;13
52;2023;"0-12";NA;NA;NA;NA;NA;8;9;"AM";0;-0,5;13
1;2024;"0-12";NA;NA;NA;NA;NA;10;9;"AM";0;-0,5;13
2;2024;"0-12";NA;NA;NA;NA;NA;10;11;"AM";0;-0,5;13
3;2024;"0-12";NA;NA;NA;NA;NA;14;11;"AM";0;-0,5;13
4;2024;"0-12";NA;NA;NA;NA;NA;16;21;"AM";0;-0,5;13
5;2024;"0-12";NA;NA;NA;NA;NA;15;16;"AM";0;-0,5;13
6;2024;"0-12";NA;NA;NA;NA;NA;13;9;"AM";0;-0,5;13
7;2024;"0-12";NA;NA;NA;NA;NA;13;13;"AM";0;-0,5;13
8;2024;"0-12";NA;NA;NA;NA;NA;19;16;"AM";0;-0,5;13
9;2024;"0-12";NA;NA;NA;NA;NA;24;27;"AM";0;-0,5;13
10;2024;"0-12";NA;NA;NA;NA;NA;31;29;"AM";0;-0,5;13
11;2024;"0-12";NA;NA;NA;NA;NA;36;38;"AM";0;-0,5;13
12;2024;"0-12";NA;NA;NA;NA;NA;35;40;"AM";0;-0,5;13
13;2024;"0-12";NA;NA;NA;NA;NA;37;26;"AM";0;-0,5;13
14;2024;"0-12";NA;NA;NA;NA;NA;45;45;"AM";0;-0,5;13
15;2024;"0-12";NA;NA;NA;NA;NA;62;64;"AM";0;-0,5;13
16;2024;"0-12";NA;NA;NA;NA;NA;72;77;"AM";0;-0,5;13
17;2024;"0-12";NA;NA;NA;NA;NA;70;76;"AM";0;-0,5;13
18;2024;"0-12";NA;NA;NA;NA;NA;68;58;"AM";0;-0,5;13
19;2024;"0-12";NA;NA;NA;NA;NA;70;70;"AM";0;-0,5;13
20;2024;"0-12";NA;NA;NA;NA;NA;89;82;"AM";0;-0,5;13
21;2024;"0-12";NA;NA;NA;NA;NA;92;115;"AM";0;-0,5;13
22;2024;"0-12";NA;NA;NA;NA;NA;88;78;"AM";0;-0,5;13
23;2024;"0-12";NA;NA;NA;NA;NA;79;72;"AM";0;-0,5;13
24;2024;"0-12";NA;NA;NA;NA;NA;79;88;"AM";0;-0,5;13
25;2024;"0-12";NA;NA;NA;NA;NA;75;78;"AM";0;-0,5;13
26;2024;"0-12";NA;NA;NA;NA;NA;61;59;"AM";0;-0,5;13
27;2024;"0-12";NA;NA;NA;NA;NA;48;47;"AM";0;-0,5;13
28;2024;"0-12";NA;NA;NA;NA;NA;38;37;"AM";0;-0,5;13
29;2024;"0-12";NA;NA;NA;NA;NA;34;31;"AM";0;-0,5;13
30;2024;"0-12";NA;NA;NA;NA;NA;33;34;"AM";0;-0,5;13
31;2024;"0-12";NA;NA;NA;NA;NA;33;33;"AM";0;-0,5;13
32;2024;"0-12";NA;NA;NA;NA;NA;31;33;"AM";0;-0,5;13
33;2024;"0-12";NA;NA;NA;NA;NA;29;27;"AM";0;-0,5;13
34;2024;"0-12";NA;NA;NA;NA;NA;28;27;"AM";0;-0,5;13
35;2024;"0-12";NA;NA;NA;NA;NA;29;31;"AM";0;-0,5;13
36;2024;"0-12";NA;NA;NA;NA;NA;27;29;"AM";0;-0,5;13
37;2024;"0-12";NA;NA;NA;NA;NA;26;20;"AM";0;-0,5;13
38;2024;"0-12";NA;NA;NA;NA;NA;24;29;"AM";0;-0,5;13
39;2024;"0-12";NA;NA;NA;NA;NA;27;24;"AM";0;-0,5;13
40;2024;"0-12";NA;NA;NA;NA;NA;23;28;"AM";0;-0,5;13
41;2024;"0-12";NA;NA;NA;NA;NA;24;18;"AM";0;-0,5;13
42;2024;"0-12";NA;NA;NA;NA;NA;28;27;"AM";0;-0,5;13
43;2024;"0-12";NA;NA;NA;NA;NA;32;40;"AM";0;-0,5;13
44;2024;"0-12";NA;NA;NA;NA;NA;31;28;"AM";0;-0,5;13
45;2024;"0-12";NA;NA;NA;NA;NA;28;25;"AM";0;-0,5;13
46;2024;"0-12";NA;NA;NA;NA;NA;31;31;"AM";0;-0,5;13
47;2024;"0-12";NA;NA;NA;NA;NA;29;36;"AM";0;-0,5;13
48;2024;"0-12";NA;NA;NA;NA;NA;27;20;"AM";0;-0,5;13
49;2024;"0-12";NA;NA;NA;NA;NA;24;25;"AM";0;-0,5;13
50;2024;"0-12";NA;NA;NA;NA;NA;23;27;"AM";0;-0,5;13
51;2024;"0-12";NA;NA;NA;NA;NA;21;17;"AM";0;-0,5;13
52;2024;"0-12";NA;NA;NA;NA;NA;22;18;"AM";0;-0,5;13
1;2025;"0-12";NA;NA;NA;NA;NA;27;30;"AM";0;-0,5;13
2;2025;"0-12";NA;NA;NA;NA;NA;32;32;"AM";0;-0,5;13
3;2025;"0-12";NA;NA;NA;NA;NA;33;35;"AM";0;-0,5;13
4;2025;"0-12";NA;NA;NA;NA;NA;31;31;"AM";0;-0,5;13
5;2025;"0-12";NA;NA;NA;NA;NA;27;26;"AM";0;-0,5;13
6;2025;"0-12";NA;NA;NA;NA;NA;22;25;"AM";0;-0,5;13
7;2025;"0-12";NA;NA;NA;NA;NA;22;15;"AM";0;-0,5;13
8;2025;"0-12";NA;NA;NA;NA;NA;23;26;"AM";0;-0,5;13
9;2025;"0-12";NA;NA;NA;NA;NA;26;29;"AM";0;-0,5;13
10;2025;"0-12";NA;NA;NA;NA;NA;28;24;"AM";0;-0,5;13
11;2025;"0-12";NA;NA;NA;NA;NA;27;30;"AM";0;-0,5;13
12;2025;"0-12";NA;NA;NA;NA;NA;27;26;"AM";0;-0,5;13
13;2025;"0-12";NA;NA;NA;NA;NA;27;25;"AM";0;-0,5;13
14;2025;"0-12";NA;NA;NA;NA;NA;33;31;"AM";0;-0,5;13
15;2025;"0-12";NA;NA;NA;NA;NA;31;44;"AM";0;-0,5;13
16;2025;"0-12";NA;NA;NA;NA;NA;32;17;"AM";0;-0,5;13
17;2025;"0-12";NA;NA;NA;NA;NA;30;35;"AM";0;-0,5;13
18;2025;"0-12";NA;NA;NA;NA;NA;35;37;"AM";0;-0,5;13
19;2025;"0-12";NA;NA;NA;NA;NA;38;32;"AM";0;-0,5;13
20;2025;"0-12";NA;NA;NA;NA;NA;39;46;"AM";0;-0,5;13
21;2025;"0-12";NA;NA;NA;NA;NA;46;38;"AM";0;-0,5;13
22;2025;"0-12";NA;NA;NA;NA;NA;53;53;"AM";0;-0,5;13
23;2025;"0-12";NA;NA;NA;NA;NA;59;68;"AM";0;-0,5;13
24;2025;"0-12";NA;NA;NA;NA;NA;57;55;"AM";0;-0,5;13
25;2025;"0-12";NA;NA;NA;NA;NA;52;47;"AM";0;-0,5;13
26;2025;"0-12";NA;NA;NA;NA;NA;51;55;"AM";0;-0,5;13
27;2025;"0-12";NA;NA;NA;NA;NA;55;51;"AM";0;-0,5;13
28;2025;"0-12";NA;NA;NA;NA;NA;57;58;"AM";0;-0,5;13
29;2025;"0-12";NA;NA;NA;NA;NA;61;62;"AM";0;-0,5;13
30;2025;"0-12";NA;NA;NA;NA;NA;62;63;"AM";0;-0,5;13
31;2025;"0-12";NA;NA;NA;NA;NA;61;61;"AM";0;-0,5;13
32;2025;"0-12";NA;NA;NA;NA;NA;62;58;"AM";0;-0,5;13
33;2025;"0-12";NA;NA;NA;NA;NA;67;68;"AM";0;-0,5;13
34;2025;"0-12";NA;NA;NA;NA;NA;69;76;"AM";0;-0,5;13
35;2025;"0-12";NA;NA;NA;NA;NA;68;64;"AM";0;-0,5;13
36;2025;"0-12";NA;NA;NA;NA;NA;68;63;"AM";0;-0,5;13
37;2025;"0-12";NA;NA;NA;NA;NA;75;78;"AM";0;-0,5;13
38;2025;"0-12";NA;NA;NA;NA;NA;71;85;"AM";0;-0,5;13
39;2025;"0-12";NA;NA;NA;NA;NA;64;50;"AM";0;-0,5;13
40;2025;"0-12";NA;NA;NA;NA;NA;52;58;"AM";0;-0,5;13
41;2025;"0-12";NA;NA;NA;NA;NA;47;48;"AM";0;-0,5;13
42;2025;"0-12";NA;NA;NA;NA;NA;39;34;"AM";0;-0,5;13
43;2025;"0-12";NA;NA;NA;NA;NA;34;36;"AM";0;-0,5;13
44;2025;"0-12";NA;NA;NA;NA;NA;39;33;"AM";0;-0,5;13
45;2025;"0-12";NA;NA;NA;NA;NA;39;47;"AM";0;-0,5;13
46;2025;"0-12";NA;NA;NA;NA;NA;40;36;"AM";0;-0,5;13
47;2025;"0-12";NA;NA;NA;NA;NA;40;37;"AM";0;-0,5;13
48;2025;"0-12";NA;NA;NA;NA;NA;38;46;"AM";0;-0,5;13
49;2025;"0-12";NA;NA;NA;NA;NA;39;31;"AM";0;-0,5;13
50;2025;"0-12";NA;NA;NA;NA;NA;32;41;"AM";0;-0,5;13
51;2025;"0-12";NA;NA;NA;NA;NA;29;25;"AM";0;-0,5;13
52;2025;"0-12";NA;NA;NA;NA;NA;27;20;"AM";0;-0,5;13
53;2025;"0-12";37;37;37;37;37;36;37;"AM";0;-0,5;13
1;2026;"0-12";51;51;51;51;51;42;51;"AM";0;-0,5;13
2;2026;"0-12";38;38;38;38;38;45;38;"AM";0;-0,5;13
3;2026;"0-12";45;45,025;45;45;45;37;45;"AM";0;-0,5;13
4;2026;"0-12";28;29;28;28;28;40;28;"AM";0;-0,5;13
5;2026;"0-12";47;48;47;47;47;41;47;"AM";0;-0,5;13
6;2026;"0-12";49;51;49;49;49;52;49;"AM";0;-0,5;13
7;2026;"0-12";59;62;59;60;59;55;59;"AM";0;-0,5;13
8;2026;"0-12";57;59;56;57;56;59;56;"AM";0;-0,5;13
9;2026;"0-12";60;63;59;61;59;64;59;"AM";0;-0,5;13
10;2026;"0-12";74;78;72;75;73;65;72;"AM";0;-0,5;13
11;2026;"0-12";60;65;56;61;58;63;57;"AM";0;-0,5;13
12;2026;"0-12";56;64;51;59;54;54;51;"AM";0;-0,5;13
13;2026;"0-12";45;58;37;49;42;53;43;"AM";0;-0,5;13
14;2026;"0-12";58;114,025;33;71;47;NA;43;"AM";0;-0,5;13
1;2022;"0-12";NA;NA;NA;NA;NA;NA;7;"AP";0,5;-0,5;16
2;2022;"0-12";NA;NA;NA;NA;NA;6;6;"AP";0,5;-0,5;16
3;2022;"0-12";NA;NA;NA;NA;NA;6;6;"AP";0,5;-0,5;16
4;2022;"0-12";NA;NA;NA;NA;NA;5;5;"AP";0,5;-0,5;16
5;2022;"0-12";NA;NA;NA;NA;NA;4;3;"AP";0,5;-0,5;16
6;2022;"0-12";NA;NA;NA;NA;NA;3;3;"AP";0,5;-0,5;16
7;2022;"0-12";NA;NA;NA;NA;NA;3;3;"AP";0,5;-0,5;16
8;2022;"0-12";NA;NA;NA;NA;NA;3;3;"AP";0,5;-0,5;16
9;2022;"0-12";NA;NA;NA;NA;NA;3;4;"AP";0,5;-0,5;16
10;2022;"0-12";NA;NA;NA;NA;NA;3;2;"AP";0,5;-0,5;16
11;2022;"0-12";NA;NA;NA;NA;NA;6;4;"AP";0,5;-0,5;16
12;2022;"0-12";NA;NA;NA;NA;NA;8;11;"AP";0,5;-0,5;16
13;2022;"0-12";NA;NA;NA;NA;NA;10;10;"AP";0,5;-0,5;16
14;2022;"0-12";NA;NA;NA;NA;NA;9;10;"AP";0,5;-0,5;16
